Fahrenheit 9/11,8019714,84383112.29,1716880,429220,4,1428,325,1,0,0,159210727
National Lampoon’s Van Wilder,7021400,87891217.64,8816490,1469415,6,1067,162,0,0,0,53749495
The Wrestler,7043170,55161744.99,78481040,3924052,20,7381,368,11,25,3,52476307
Daddy Day Camp,7310811,93185474.14,10917360,909780,12,898,70,0,0,0,22172955
A Mighty Wind,8236246,124385020.6,5684029,196001,29,353,12,4,1,0,25738607
The Last King of Scotland,7515513,57398466.31,42849576,1785399,24,3088,125,2,0,0,60159141
Bernie,5504634,58113497.77,5073232,634154,8,891,107,101,2127,694,10135650
Dolphins and Whales: Tribes of the Ocean,7043170,69533923.31,100350,10035,10,10,1,0,0,0,8826120
The Words,6605561,140266775.3,145747665,2112285,69,13602,196,15,178,30,14566870
City Island,7071456,132258664.9,3974544,220808,18,360,20,25,124,24,7861941
The Guard,6744278,110829028.8,12269062,943774,13,862,62,0,0,0,21986653
College,8217032,128027533.8,35400420,2360028,15,16261,1067,69,9126,3584,7313482
Wish I Was Here,5871667,113670482.9,465176100,13681650,34,8486,247,15,17,1,5853837
Shattered Glass,8236246,94864489.36,4677728,212624,22,680,30,9,19,8,4042284
Novocaine,8560491,71060916.42,763224,63602,12,108,9,4,14,5,2889505
The Wackness,7043170,114805084.7,8093664,674472,12,1024,84,0,0,0,3404170
The 5th Quarter,6744278,22395276.19,4336365,289091,15,421,28,0,0,0,449181
Snow Flower and the Secret Fan,150628,56526414.47,8876283,682791,13,1473,109,0,0,0,1497489
"Surfer, Dude",7043170,156495141.8,3009580,214970,14,59,4,2,0,0,81580
Deadfall,13211122,69187509.12,10878011,639883,17,956,55,4,47,20,73048
L'Auberge espagnole,7442684,37572413.43,23595625,1241875,19,1342,69,5,2,1,5473601
Song One,6405454,125235142,587350505,11986745,49,48707,991,0,0,0,34430
Oorlogswinter,4695447,41592135.98,6562855,504835,13,755,54,0,0,0,622203
ต้มยำกุ้ง,7756010,240616969,29718480,2971848,10,5294,497,0,0,0,35116085
Bend It Like Beckham,4915203,62556372.02,13040464,815029,16,65,4,18,41,8,107537854
Crossover,7264996,62104727.37,762991620,22440930,34,229834,6746,117,2168,430,8768099
[REC]²,6600026,31379200.87,42768276,3564023,12,8208,648,1,0,0,21767921
Mambo Italiano,5987611,33504717.83,5677350,405525,14,669,45,2,10,0,4161777
Wonderland,6863539,96445683.84,97726525,7517425,13,12475,922,87,1068,513,3385707
Rang De Basanti,2755688,3849264.556,37209340,1328905,28,7925,274,21,13,3,14407428
Miss Julie,5871667,108332409.8,11996803,922831,13,2125,153,34,263,114,5337879
Saw II,5170673,95369679.8,21959069,1996279,11,3679,326,4,1,0,197681418
10 Cloverfield Lane,15792338,71100439.99,523407900,20936316,25,60034,2329,9,36,0,114006384
Jackass: The Movie,7021400,114585331,1972024,493006,4,2512,575,0,0,0,90270365
Lights Out,5158830,198523813.5,573352115,33726595,17,89831,5217,100,1767,320,46436877
Paranormal Activity 3,5620231,58531940.3,136873828,19553404,7,21141,2973,1,18,4,231220607
Ouija,5337879,79641424.4,261765170,26176517,10,78244,7169,110,351,73,110590459
No se Aceptan Devoluciones,5965613,16447945.74,107167011,5103191,21,21765,1005,2,0,0,107453933
Paranormal Activity 4,5504634,170415489.7,70828788,11804798,6,20052,2884,2,5,2,157232154
Monster,10981662,74483598.26,96395096,6885364,14,16029,1128,77,9673,3130,82882148
Paranormal Activity: The Marked Ones,5337879,94394487.41,28180854,3131206,9,13972,1494,0,0,0,92198372
Dallas Buyers Club,5423285,126204377.1,16844386,1295722,13,3382,249,13,91,19,59871203
The Lazarus Effect,3519480,125003739.9,112547415,7503161,15,18435,1172,1,1,0,68374683
Memento,13200277,187774068.3,115547512,6081448,19,8531,449,52,112,31,58261763
Oculus,5423285,133373821.7,163428825,10895255,15,24424,1586,105,826,220,47757712
Clerks II,6262928,87643909.53,43216362,1600606,27,7284,269,4,1,0,33679991
Billy Elliot,7333487,81990828.89,74286666,2751358,27,10886,392,63,254,32,161336718
The Way Way Back,4989422,154500214.7,111816635,3194761,35,12883,362,1,0,0,25162579
Our Idiot Brother,11240463,99662658.97,31516768,1969798,16,3538,209,7,2,0,19416318
Race,5264113,97208023.26,35868270,2391218,15,13690,875,119,5589,940,26114346
"As Above, So Below",5337879,8587241.438,344220250,9303250,37,86335,2306,52,58,13,42809787
Still Alice,5337879,134438110.4,136994312,4892654,28,12473,443,13,10,1,46850189
My Big Fat Greek Wedding,7021400,119206778.5,115620300,5781015,20,9030,443,5,17,2,517819885
Spring Breakers,5423285,104981897.5,20019285,6673095,3,15432,4853,76,386,96,34409965
Y tu mamá también,7133742,33501987.59,25804242,4300707,6,2214,324,4,1,0,47962564
Shaun of the Dead,5346476,146210800.2,134096148,4966524,27,13368,493,105,12132,1544,40151222
Apollo 18,5620231,70378417.02,21119904,2639988,8,4132,504,7,2,0,28733909
Sunshine Cleaning,5869308,80040582.34,11906510,541205,22,860,39,1,1,0,18986481
No Escape,5332546,77517763.57,96411960,5356220,18,19955,1086,71,386,72,58038229
Fifty Shades of Black,21056451,121045211,269856034,19275431,14,100789,7164,9,4,0,22282777
Les Invasions barbares,10981662,35708821.74,236652,39442,6,49,8,0,0,0,4711602
Made,7133742,147516350.8,547290,60810,9,151,16,101,554,156,7812960
Moon,5892880,97180223.12,78792406,7162946,11,25140,2203,118,19914,5479,11503024
Sea Rex 3D: Journey to a Prehistoric World,5800079,0,4120020,343335,12,280,23,0,0,0,4725931
Des hommes et des dieux,4640063,64950968.38,3032760,202184,15,349,22,0,0,0,48052570
Bottle Shock,5869308,259306683.3,9855623,518717,19,613,31,5,6,4,4743091
90 Minutes in Heaven,5332546,58064220.93,6993644,999092,7,2323,318,0,0,0,5164783
Everything Must Go,5800079,69503235.71,3138831,348759,9,556,60,35,8,3,3033178
The Machinist,6683095,104630115.3,86051896,3073282,28,21486,764,7,31,1,10964600
Kill the Messenger,5337879,133386685.6,133070028,5118078,26,10930,417,12,8,4,2616464
Rabbit Hole,5800079,70257277.24,4830714,536746,9,836,85,108,829,242,5949788
Party Monster,6863539,56241435.75,21172635,1411509,15,2878,184,13,25,4,1019782
Green Room,5264113,47252559.92,34466082,2461863,14,6209,428,107,332,42,3390479
Atlas Shrugged Part III: Who is John Galt?,5337879,80531223.04,366874,366874,1,747,479,0,0,0,903921
Tucker and Dale vs Evil,5800079,91592985.76,41981072,1825264,23,5948,251,5,85,55,6353166
The Visit,5332546,77240303.38,115466488,14433311,8,43992,5170,4,2,0,104997899
Redacted,6092342,39530442.25,1657500,414375,4,405,101,95,259,59,952967
Soul Kitchen,5892880,21780188.67,2342480,117124,20,161,8,7,5,0,21064448
The Awakening,5393438,111532299.2,42325968,1763582,24,3874,158,59,387,83,235708
Hostel,6204808,47703604.61,23265613,3323659,7,4522,575,112,1018,148,104161832
Take Shelter,5620231,83915546.26,2775234,198231,14,393,27,3,2,0,3483772
Only God Forgives,5206353,24342247.19,81982803,3903943,21,13478,621,6,108,6,11212519
25th Hour,21064200,110163770.3,9532784,560752,17,789,46,30,983,87,18341081
Requiem for a Dream,6600138,91539607.36,138795728,8674733,16,26819,1585,15,17,4,10839052
Moms' Night Out,5337879,86387824.94,172123520,21515440,8,37575,4431,49,48,8,11134502
Donnie Darko,8560491,94556002.92,160209357,4854829,33,29419,867,53,388,69,1812715
Life During Wartime,5303592,169453762.7,2665540,266554,10,380,35,1,1,1,877822
After.Life,5220071,46498690.51,50434306,1739114,29,18600,637,120,293389,21721,4183475
Airlift,4737701,725400.3509,399102375,19004875,21,112927,5331,97,1844,700,33690321
The Sweeney,4107007,128456062.7,5548386,924731,6,1257,185,16,26,6,6929411
Whale Rider,10981662,128644493.3,3448804,149948,23,519,22,6,15,2,56830100
Ночной дозор,5613800,14172775.66,1647541,235363,7,568,80,1,0,0,42771808
Lost in Translation,5490831,67456263.61,9614205,640947,15,2368,150,113,551,71,164345861
Monster's Ball,5706994,63585673.59,8081052,2020263,4,1421,325,30,46,4,64074541
Maggie,4266037,79038185.44,148167320,7408366,20,18019,895,100,2904,74,199557
The Boy Next Door,4266037,186356847.5,434829100,21741455,20,69875,3380,7,2,0,55912658
The Kids Are All Right,4060055,111621266.5,28067625,3118625,9,3238,329,6,6,1,40259332
The Last Exorcism Part II,5423285,106450147.2,10958549,1565507,7,2886,375,0,0,0,16464335
Boyhood,4270303,9830495.181,119371460,5968573,20,18065,870,32,232,108,47345916
Scoop,5010342,93253283.29,140809860,5215180,27,20935,765,97,1446,562,39562790
The Wash,9987239,106841126.3,26396351,910219,29,7185,247,18,74,17,14594682
3 Strikes,8800185,52048590.48,4860378,180014,27,438,16,6,28,2,13200277
Let's Go to Prison,5010342,64666778.87,11421675,3807225,3,4055,1251,2,1,1,5799527
Secretary,5617120,139444002.9,61783857,6864873,9,8576,864,18,645,58,13066276
You Kill Me,4873874,81221054.07,79484048,2838716,28,7654,265,0,0,0,2957041
Red State,4496185,79676616.13,19626740,2803820,7,3570,502,63,2015,148,1241714
Mirrormask,5170673,99752989.62,4063070,406307,10,331,32,9,5,3,1120742
Joe,4270303,49147277.7,25729401,1354179,19,3256,163,104,473,82,2525315
Trust,11020150,67692383.99,16843632,701818,24,2850,115,118,6426,1533,139202
Adore,17354511,56436382.14,2450064,612516,4,692,154,89,286,47,345986
Los lunes al sol,5617120,23285604.53,5798001,252087,23,356,15,8,25,2,205589
Stake Land,754010,36318046.02,5446504,778072,7,1152,157,1,0,0,38565
Another Happy Day,4496185,99622708.18,737210,147442,5,283,49,1,0,0,399810
A Lonely Place to Die,4496185,86133869.49,28882611,3209179,9,7581,826,0,0,0,28488952
Four Lions,1122531,77060150.04,60885536,3805346,16,9531,583,2,1,0,4953267
Defendor,4125016,70919458.07,3431449,490207,7,813,111,1,8,0,52402
The History Boys,5010342,172876779.9,4124991,105769,39,598,15,2,22,2,16787091
The Witch,3684879,29651615.58,202006970,18364270,11,45335,3847,57,355,55,42559240
El secreto de sus ojos,2357152,5242129.032,49878697,2168639,23,3220,140,17,58,12,40031327
Trolljegeren,4060055,0,59406984,14851746,4,17154,4093,1,0,0,4825292
Winter Passing,4384049,91087525.92,277452,19818,14,42,3,0,0,0,142523
La Marche de l'empereur,10341346,67581614.63,103635,34545,3,206,62,0,0,0,164675907
Margin Call,3934162,153729078.2,17023290,1001370,17,2660,148,21,51,12,21923442
Choke,3521585,119703515.5,7462896,3731448,2,3972,1864,75,154,27,4496051
Whiplash,3523000,65215630.97,783191358,21167334,37,90682,2412,91,287,66,13976701
Cidade de Deus,4634124,13100647.18,11435931,879687,13,1797,137,7,8,1,43029625
Jagten,4183522,8868828.97,21194523,921501,23,2751,116,4,22,3,18495570
Opposite Sex,3523000,60601305.12,989376,164896,6,184,30,6,4,2,48041
Beginners,3712050,77870701.65,75825585,2808355,27,7447,271,98,201,70,6186278
Paranormal Activity 2,3480047,151734724.8,179994480,29999080,6,28986,4452,0,0,0,205916751
Bowling for Columbine,5617120,42721017.2,16533915,1102261,15,12409,790,3,8,0,49942478
The Purge,3253971,181432956.2,402894824,50361853,8,243141,28321,93,141,30,96890915
Sinister,3302780,49465045.64,396599235,26439949,15,75516,4752,48,284,55,85555706
Martin Lawrence Live: Runteldat,4212840,168078531.6,60762,10127,6,600,93,0,0,0,26939729
Pokémon 3: The Movie,23467159,22370847,9474656,1184332,8,4809,560,0,0,0,100338642
Dave Chappelle's Block Party,3878005,36170464.14,60354180,1341204,45,7022,153,0,0,0,15148256
Before Midnight,3253971,35090249.99,46557684,2586538,18,5110,275,8,7,2,12122635
Woman Thou Art Loosed,4009857,61139659.32,21223917,544203,39,4238,106,3,0,0,9094377
Tsotsi,3878005,36383791.23,134355,26871,5,98,17,4,5,0,12771525
Tusk,2989212,125112914.8,35746160,4468270,8,11807,1457,72,1562,563,1950146
올드보이,4118123,15904613.33,38628646,2759189,14,6654,464,8,23,17,20563168
Hobo with a Shotgun,3372139,69935325.12,70060111,4121183,17,14872,857,1,0,1,841296
Fish Tank,3535728,16316650.83,4483167,344859,13,1049,77,56,218,49,2778908
Bachelorette,3302780,122394710.3,22476475,3210925,7,4789,660,84,445,36,13153823
The Divide,3372139,38594637.66,13261469,1020113,13,3080,223,13,31,16,24729
Demonic,3199528,54581128.05,19220450,1922045,10,5551,520,93,207,64,3612267
Freakonomics,3480047,3098614.967,807842,115406,7,285,38,25,15,4,120334
Hustle & Flow,10341346,63281691.16,1017809676,26097684,39,153485,3906,5,32,5,30460083
Diary of the Dead,2436937,25353948.97,2391420,398570,6,722,104,1,0,0,6536910
Ida,2342078,24474047.9,3561255,395695,9,1164,124,95,537,142,11605829
Riding Giants,3475209,24709964.48,7064880,441555,16,532,33,1,7,1,4231736
Los cronocrímenes,3168018,414405281.8,1425592,356398,4,555,122,1,1,0,674054
A Haunted House,2711642,53419542.21,410095278,21583962,19,84420,4329,1,0,0,65233094
Garden State,3341548,97654487.87,69416946,2570998,27,6043,219,95,261,54,35796960
Robot & Frank,2752317,137499232.7,181096179,16463289,11,99149,8349,0,0,0,3660623
The Spectacular Now,2711642,69861683.42,1181351292,17899262,66,79614,1197,4,9,1,7434901
Eye of the Dolphin,3046171,62957221.31,3768555,251237,15,426,28,0,0,0,87613
Sleep Dealer,2934654,42579852.88,4436642,633806,7,531,70,0,0,0,126259
Super,2900039,164578367.3,9577428,798119,12,3488,283,97,1339,410,376005
Idiocracy,37577566,52014752.09,5983662,997277,6,2730,448,114,775,164,620409
This Is England,2981154,33811225.01,67296832,4206052,16,8399,505,77,242,46,10241821
Mi America,2239669,44.2,90426476,3229517,28,31044,1078,0,0,0,3551
[REC],1827703,15556527.9,49587408,5509712,9,9934,1037,111,383,60,37099927
It Follows,2133018,20941269.19,113147991,10286181,11,26242,2221,18,87,4,15650037
Silent House,2248093,117098065.6,40104960,4010496,10,7436,733,2,2,0,14726885
Das Leben der Anderen,2505171,44225791.4,47776392,2810376,17,3409,192,6,9,3,87680988
Courageous,1124046,4313995.375,20209680,1122760,18,2629,140,114,1798,277,38804573
Les triplettes de Belleville,10981662,0,51735373,1668883,31,7362,235,0,0,0,2028417
Before Sunset,3608871,56912394.21,49739131,2617849,19,5167,261,19,36,4,21376033
Amores perros,2933395,29145730.38,7824744,978093,8,1480,181,39,62,12,30666395
Thirteen,2745415,117818197.8,23375376,1460961,16,3229,199,63,271,61,6315887
Winter's Bone,2320031,42715676.23,26245170,1874655,14,3423,241,3,12,3,16044761
Inside Job,2320031,31181778.8,122900544,3840642,32,7638,236,81,342,186,9131089
We Are Your Friends,6399055,59624628.72,208389110,20838911,10,100230,9712,7,3,0,11861812
Harsh Times,2585337,110753315.4,9313488,1034832,9,1082,115,1,2,0,7713401
Captive,2133018,124675875.5,82566682,7506062,11,12000,1017,66,70,39,2987834
Full Frontal,2808560,137762472,343827,38203,9,28,3,83,865,627,3519752
Shortbus,2505171,5015253,31430628,5238438,6,2570,391,28,31,3,6487187
Vals Im Bashir,2347723,0,51110496,2129604,24,5003,203,0,0,0,13060208
"The Book of Mormon Movie, Volume 1: The Journey",2745415,6253407.35,1711632,213954,8,1529,181,0,0,0,2296169
No End in Sight,2436937,81085349.92,3417386,244099,14,753,53,12,2,3,1744387
The Diary of a Teenage Girl,2133018,49158856.74,51580126,3967702,13,18626,1383,1,3,0,1575236
Inside Deep Throat,2585337,10098171.5,69456533,3655607,19,6429,324,0,0,0,844915
The Virginity Hit,2320031,46014547.44,0,263486,0,105,200,0,0,0,653908
It's All Gone Pete Tong,2673238,37865204.85,22850064,952086,24,1933,78,1,0,0,161223
Saint John of Las Vegas,4478589,110214767.8,624883,89269,7,133,19,0,0,0,131683
Stonewall,14397874,126535455.5,2808028,1404014,2,19495,7124,119,461,123,200156
Roadside Romeo,8217032,38249.6,13255152,828447,16,2101,130,0,0,0,1291248
Sherrybaby,2505171,71093844.87,296556,74139,4,94,21,0,0,0,780118
Stitches,110093,0,9801984,1633664,6,4303,622,48,92,38,104588
Buried,2305705,56362611.9,19516068,1501236,13,5563,410,61,61,15,22217178
The Last Exorcism,2088028,43606641.05,253163898,11007126,23,50164,2174,0,0,0,78577251
Beasts of the Southern Wild,1981668,18982890.23,8041280,402064,20,1776,86,1,0,0,23238083
Higher Ground,2248093,112072385.5,2205012,367502,6,525,78,66,615,111,946147
May,702140,133137717.6,1850979,142383,13,672,51,114,6015,2230,211031
I Spit on Your Grave,2320031,109175955.4,45151256,5643907,8,5923,698,8,19,7,664467
Dabba,1084657,63903616.85,11556384,963032,12,1409,110,5,2,0,4593686
Waitress,2436937,75071978.28,50140191,983141,51,3835,74,73,303,29,27024935
The Squid and the Whale,1939002,45363807.1,4306250,81250,53,269,5,1,2,1,14346202
Kissing Jessica Stein,1426748,73547000.65,9503500,1900700,5,3926,776,0,0,0,14286637
Insidious,1740024,117220276.3,902198980,45109949,20,179508,8603,49,104,17,112532141
The Ballad of Jack and Rose,1939002,204136828.6,8318090,4159045,2,3722,1358,0,0,0,920760
The To Do List,1626985,206134482.4,56201990,5620199,10,15790,1460,0,0,0,3868131
The Believer,2140123,76918362.98,25546410,851547,30,6730,224,7,4,0,594847
Session 9,2140123,50935962.84,22249766,2022706,11,2056,181,4,2,0,533557
My Name Is Bruce,1827703,203331990.6,5306444,241202,22,669,30,1,0,0,210875
Pontypool,1767864,29482171.79,13404752,837797,16,1355,83,60,127,36,37714
The Lords of Salem,1651390,53342909.01,20055216,3342536,6,7266,1132,3,104,16,1283551
Saw,1603943,115137426.2,121224059,7130827,17,39192,2259,104,1080,185,138890312
Super Troopers,4280245,51024557.1,101234014,7231001,14,30426,2091,45,189,33,26383949
Home Run,1301588,46489652.35,5577375,223095,25,763,30,119,1743,156,3103225
"Pink Ribbons, Inc.",1011642,0,2183962,99271,22,366,16,0,0,0,28101
Waiting...,3878005,97789055.64,239613264,5445756,44,26963,610,102,4420,1981,24092351
Serbuan maut,1236451,112632734.7,24821390,1128245,22,3041,134,0,0,0,4614420
Unfriended,1066509,41266066.25,482593068,40216089,12,275427,22703,41,59,21,67064329
God's Not Dead 2,5264113,47870538.44,3924698,3924698,1,22320,18943,3,1,0,24749296
Cry_Wolf,1292668,73900954.63,5718150,381210,15,799,52,39,120,40,12988310
Blue Valentine,4060055,31969959.31,22400748,1244486,18,3383,186,12,18,3,19217099
Transamerica,1292668,93672737.01,384744,48093,8,215,25,44,138,40,17257599
The Devil Inside,1100927,17681939.4,37000200,4625025,8,3425,422,1,1,0,112028648
An Inconvenient Truth,1252586,95402497.25,1772164,443041,4,1920,419,13,6,1,57923313
The Green Inferno,5337879,37910252.21,105819280,13227410,8,28565,3482,2,0,0,7295220
The Sessions,1100927,72244380.33,12711366,706187,18,2370,129,8,50,15,10060641
Who Killed the Electric Car?,1252586,265163579.5,7942462,722042,11,1515,128,2,1,0,2102933
The Broken Hearts Club: A Romantic Comedy,1466697,54224018.23,5267664,877944,6,1022,170,0,0,0,2559179
Brigham City,1426748,0,642672,53556,12,154,12,9,0,0,1215884
Fiza,1466697,3663276.636,6075580,1215116,5,2860,478,18,149,51,914913
Blue Car,1404280,30625200.08,4759426,679918,7,1444,183,12,5,2,651586
Jagal,1100927,0,1060959126,27919977,38,478127,12569,0,0,0,489445
Taxi to the Dark Side,1218468,81184810.25,11252888,489256,23,877,37,0,0,0,334666
Alone With Her,1252586,41217738.38,781690,111670,7,156,20,0,0,0,12548
Special,1252586,232992685.2,16022947,843313,19,24690,1287,107,5221,940,9021
